Analysis,ExposureAttribute,CatalogTypeCode,EventID,ModelCode,YearID,PerilSetCode,GroundUpLoss,GrossLoss,NetOfPreCatLoss
EU_WS_GCAdj,HSA_FA_EU_ES,HIST,25,41,17,1,3.39007984717349,3.39007984717349,3.39007984717349
EU_WS_GCAdj,S33_FA_EU_DE,HIST,14,41,9,1,1548.9698140407,1467.9819529039,1467.9819529039
EU_WS_GCAdj,HIG_FA_GU,HIST,36,41,23,1,1.4014011042418,1.4014011042418,1.4014011042418
EU_WS_GCAdj,HSA_FA_EU_ES,HIST,3,41,3,1,9678.00284681039,9678.00284681039,9678.00284681039
EU_WS_GCAdj,HSA_FA_EU_BE,HIST,36,41,23,1,248.285988807143,248.285988807143,124.142994403571
EU_WS_GCAdj,HSA_FA_EU_DE,HIST,37,41,23,1,32.696798808695,30.7801244965897,30.7801244965897
EU_WS_GCAdj,S33_FA_EU_FR,RDS,2,41,128,1,48863.9998645441,48863.9998645441,48863.9998645441
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,23,41,15,1,433.492682447714,433.492682447714,433.492682447714
EU_WS_GCAdj,S33_FA_Lloyds,HIST,22,41,14,1,19009.0247303399,17550.3407027424,5849.52845914763
EU_WS_GCAdj,HSA_FA_EU_ES,HIST,12,41,8,1,513.355336880007,513.355336880007,513.355336880007
EU_WS_GCAdj,HSA_FA_EU_BE,RDS,6,41,132,1,971319.354972755,965484.580547242,965484.580547242
EU_WS_GCAdj,S33_FA_EU_BE,RDS,1,41,127,1,2279.08821228753,2279.08821228753,2279.08821228753
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,15,41,9,1,242131.929634316,242131.929634316,242131.929634316
EU_WS_GCAdj,HSA_FA_EU_IE,HIST,14,41,9,1,1454.04831438105,1454.04831438105,1454.04831438105
EU_WS_GCAdj,HIG_FA_GU,HIST,7,41,6,1,1414.6747710578,1414.53710397691,471.465208931258
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,30,41,21,1,7.68453337171034,7.68453337171034,3.84226668585517
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,19,41,13,1,15.3690674773019,15.3690674773019,7.68453373865094
EU_WS_GCAdj,S33_FA_EU_ES,HIST,14,41,9,1,25.2000002121275,25.2000002121275,25.2000002121275
EU_WS_GCAdj,HSA_FA_EU_DE,HIST,9,41,6,1,10799.1513708127,10533.9206053104,10533.9206053104
EU_WS_GCAdj,HSA_FA_EU_NL,HIST,5,41,5,1,3054.75218067305,3052.44507339158,1526.22253669579
EU_WS_GCAdj,S33_FA_Lloyds,HIST,14,41,9,1,622847.572033932,574107.523345942,191350.034355635
EU_WS_GCAdj,HSA_FA_EU_NL,HIST,6,41,6,1,81618.0723503266,81568.967509233,40784.4837546165
EU_WS_GCAdj,S33_FA_Lloyds,HIST,3,41,3,1,22829.3833343922,9578.89808656638,5301.8053132767
EU_WS_GCAdj,HSA_FA_UK,HIST,17,41,11,1,6.73395744754363,6.73395744754363,6.73395744754363
EU_WS_GCAdj,HSA_FA_EU_ES,HIST,31,41,21,1,79.557843831554,79.557843831554,79.557843831554
EU_WS_GCAdj,S33_FA_Lloyds,HIST,8,41,6,1,20925.9607866624,20818.2719936781,11069.3345370093
EU_WS_GCAdj,S33_FA_Lloyds,HIST,7,41,6,1,7984.04649172697,7523.84590793642,7523.84590793642
EU_WS_GCAdj,HSA_FA_EU_PT,HIST,6,41,6,1,34.7404634415146,34.7404634415146,34.7404634415146
EU_WS_GCAdj,HIG_FA_GU,HIST,15,41,9,1,1789.85202682281,1789.85202682281,894.926013411404
EU_WS_GCAdj,HSA_FA_EU_NL,HIST,23,41,15,1,207.181510698354,202.632229420441,202.632229420441
EU_WS_GCAdj,HSA_FA_EU_BE,HIST,22,41,14,1,32014.2382018169,31728.4702649211,31728.4702649211
EU_WS_GCAdj,HIG_FA_GU,HIST,28,41,19,1,72.0718443567704,72.0718443567704,72.0718443567704
EU_WS_GCAdj,HIG_FA_GU,HIST,14,41,9,1,108204.659750296,107630.237265464,53815.118632732
EU_WS_GCAdj,HSA_FA_EU_BE,HIST,30,41,21,1,271.213487773559,271.173723848096,135.586861924048
EU_WS_GCAdj,S33_FA_Lloyds,HIST,34,41,22,1,313.373350618831,311.417845961127,155.708922980563
EU_WS_GCAdj,S33_FA_Lloyds,HIST,36,41,23,1,206.18039630384,205.469619322583,205.469619322583
EU_WS_GCAdj,HSA_FA_EU_DE,HIST,29,41,20,1,624.604085461697,611.378079369591,611.378079369591
EU_WS_GCAdj,HSA_FA_EU_BE,HIST,14,41,9,1,67220.2014443802,65875.313469066,65875.313469066
EU_WS_GCAdj,HSA_FA_EU_NL,HIST,21,41,14,1,5.19999976558139,5.19999976558139,5.19999976558139
EU_WS_GCAdj,S33_FA_Lloyds,HIST,12,41,8,1,898.354267502326,872.358011655757,436.179005827879
EU_WS_GCAdj,HSA_FA_EU_ES,HIST,9,41,6,1,12.1991998044534,12.1991998044534,12.1991998044534
EU_WS_GCAdj,HSA_FA_EU_PT,RDS,5,41,131,1,99.4354221213875,99.4354221213875,99.4354221213875
EU_WS_GCAdj,HSA_FA_EU_IE,HIST,31,41,21,1,329.674485571946,326.31783483985,326.31783483985
EU_WS_GCAdj,HSA_FA_EU_NL,HIST,38,41,23,1,223.808399163106,219.900771049865,219.900771049865
EU_WS_GCAdj,HSA_FA_EU_DE,RDS,6,41,132,1,289906.577498798,288305.150399637,288305.150399637
EU_WS_GCAdj,S33_FA_Lloyds,RDS,1,41,127,1,276201.660440861,244110.293813383,95764.5992742907
EU_WS_GCAdj,S33_FA_Lloyds,HIST,5,41,5,1,1010.18845122641,1007.30719203128,1007.30719203128
EU_WS_GCAdj,HSA_FA_EU_ES,RDS,1,41,127,1,108.479712325035,108.479712325035,54.2398561625176
EU_WS_GCAdj,S33_FA_Lloyds,HIST,25,41,17,1,2435.00145427062,1976.05842807749,1976.05842807749
EU_WS_GCAdj,HSA_FA_EU_DE,HIST,14,41,9,1,9894.37003022733,9774.81305532212,4887.40652766106
EU_WS_GCAdj,HSA_FA_EU_DE,HIST,8,41,6,1,13266.1301384205,12970.9931278064,12970.9931278064
EU_WS_GCAdj,HSA_FA_EU_DE,HIST,6,41,6,1,2127.69603077354,2089.32078783832,1044.66039391916
EU_WS_GCAdj,HSA_FA_EU_NL,HIST,37,41,23,1,282.072531284028,282.072531284028,141.036265642014
EU_WS_GCAdj,S33_FA_Lloyds,RDS,1,41,127,1,522035.151458922,486762.41079517,486762.41079517
EU_WS_GCAdj,HSA_FA_EU_DE,HIST,12,41,8,1,3676.83882698122,3553.14933716546,3553.14933716546
EU_WS_GCAdj,HSA_FA_UK,HIST,7,41,6,1,1.11937994953779,1.11937994953779,1.11937994953779
EU_WS_GCAdj,HSA_FA_EU_BE,HIST,23,41,15,1,201.689279849315,201.689279849315,201.689279849315
EU_WS_GCAdj,S33_FA_Lloyds,HIST,15,41,9,1,6332.54712690997,6320.46121780869,6320.46121780869
EU_WS_GCAdj,HIG_FA_GU,HIST,37,41,23,1,9.7674289155662,9.7674289155662,9.7674289155662
EU_WS_GCAdj,HSA_FA_EU_ES,HIST,29,41,20,1,89.0437995702024,89.0437995702024,89.0437995702024
EU_WS_GCAdj,S33_FA_Lloyds,HIST,38,41,23,1,162.764129669131,162.69055864687,54.2247622971097
EU_WS_GCAdj,HSA_FA_EU_NL,HIST,9,41,6,1,8697.71127446286,8670.88703342119,8670.88703342119
EU_WS_GCAdj,HSA_FA_EU_DE,HIST,3,41,3,1,42446.6430901805,41734.2325700077,41734.2325700077
EU_WS_GCAdj,HIG_FA_GU,RDS,3,41,129,1,787799.358555121,787791.133629553,262570.780481212
EU_WS_GCAdj,HSA_FA_EU_FR,RDS,4,41,130,1,1864426.97263396,1864426.97263396,1864426.97263396
EU_WS_GCAdj,HSA_FA_EU_NL,HIST,17,41,11,1,12544.6726218773,12532.771703862,6266.38585193099
EU_WS_GCAdj,HIG_FA_GU,HIST,26,41,18,1,17.09834526986,17.09834526986,8.54917263493001
EU_WS_GCAdj,HIG_FA_GU,HIST,7,41,6,1,11820.0574837171,11765.1350106304,11765.1350106304
EU_WS_GCAdj,HSA_FA_EU_ES,HIST,17,41,11,1,727.738228959046,727.738228959045,727.738228959045
EU_WS_GCAdj,S33_FA_Lloyds,RDS,3,41,129,1,704657.923811846,660833.210158106,220255.705290423
EU_WS_GCAdj,HSA_FA_EU_NL,RDS,2,41,128,1,952192.197878451,951968.492916336,475984.246458168
EU_WS_GCAdj,HSA_FA_EU_IE,RDS,3,41,129,1,1595.92139728287,1595.92139728287,1595.92139728287
EU_WS_GCAdj,S33_FA_Lloyds,HIST,23,41,15,1,2010.46112175677,1156.82396905426,1156.82396905426
EU_WS_GCAdj,HSA_FA_EU_BE,HIST,15,41,9,1,4452.35369867272,4452.35369867272,4452.35369867272
EU_WS_GCAdj,S33_FA_Lloyds,HIST,29,41,20,1,2253.87502359058,2238.59780092474,2238.59780092474
EU_WS_GCAdj,HIG_FA_GU,RDS,1,41,127,1,2266.84407803653,2266.84407803653,755.539118670957
EU_WS_GCAdj,S33_FA_EU_DE,HIST,38,41,23,1,4.6044970116587,4.6044970116587,4.6044970116587
EU_WS_GCAdj,HIG_FA_GU,RDS,3,41,129,1,136472.390762831,135750.182868203,67875.0914341013
EU_WS_GCAdj,HSA_FA_EU_BE,HIST,38,41,23,1,259.712388292035,259.672624934716,129.836312467358
EU_WS_GCAdj,HSA_FA_UK,HIST,15,41,9,1,0.981112844890939,0.981112844890939,0.981112844890939
EU_WS_GCAdj,HSA_FA_EU_BE,HIST,5,41,5,1,19388.7219477894,19305.8607273118,19305.8607273118
EU_WS_GCAdj,HSA_FA_EU_NL,HIST,26,41,18,1,49.4152000590157,49.4152000590157,49.4152000590157
EU_WS_GCAdj,S33_FA_Lloyds,HIST,28,41,19,1,8.67519960891763,8.66873547588675,8.66873547588675
EU_WS_GCAdj,HSA_FA_EU_BE,HIST,12,41,8,1,2266.09672630421,2265.95459816441,1132.9772990822
EU_WS_GCAdj,HIG_FA_GU,HIST,23,41,15,1,576.132309748051,576.132309748051,576.132309748051
EU_WS_GCAdj,HIG_FA_GU,HIST,15,41,9,1,188.029294010044,188.029294010044,62.6701626534991
EU_WS_GCAdj,HSA_FA_EU_NL,HIST,17,41,11,1,26114.1575597859,25663.2962104573,25663.2962104573
EU_WS_GCAdj,HSA_FA_EU_NL,HIST,36,41,23,1,282.072531284028,282.072531284028,141.036265642014
EU_WS_GCAdj,HSA_FA_EU_ES,HIST,17,41,11,1,1.30698444108048,1.30698444108048,0.653492220540241
EU_WS_GCAdj,HSA_FA_UK,HIST,6,41,6,1,33.6697885844289,33.6697885844289,33.6697885844289
EU_WS_GCAdj,HSA_FA_EU_PT,HIST,22,41,14,1,1.57911192881284,1.57911192881284,1.57911192881284
EU_WS_GCAdj,HSA_FA_UK,RDS,5,41,131,1,293.894214228143,293.894214228143,293.894214228143
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,25,41,17,1,3162.7837686711,3162.7837686711,1581.39188433555
EU_WS_GCAdj,S33_FA_EU_BE,HIST,26,41,18,1,21.011135076727,21.011135076727,21.011135076727
EU_WS_GCAdj,HSA_FA_EU_IE,HIST,4,41,4,1,50.618645422558,50.618645422558,50.618645422558
EU_WS_GCAdj,HSA_FA_EU_NL,RDS,6,41,132,1,1105577.14896962,1092935.82853939,1092935.82853939
EU_WS_GCAdj,S33_FA_EU_FR,HIST,25,41,17,1,71.9999990462296,71.9999990462296,71.9999990462296
EU_WS_GCAdj,HSA_FA_EU_IE,HIST,5,41,5,1,163.954387897096,163.954387897096,163.954387897096
EU_WS_GCAdj,HSA_FA_EU_FR,RDS,4,41,130,1,140111.985987639,140111.906718705,70055.9533593526
EU_WS_GCAdj,HSA_FA_EU_ES,HIST,5,41,5,1,91.1649330527261,91.1649330527261,91.1649330527261
EU_WS_GCAdj,HSA_FA_EU_NL,HIST,36,41,23,1,435.586070333649,432.713270303537,432.713270303537
EU_WS_GCAdj,HSA_FA_EU_ES,HIST,37,41,23,1,2.0252479087008,2.0252479087008,2.0252479087008
EU_WS_GCAdj,S33_FA_Lloyds,HIST,17,41,11,1,3188.41222058507,2549.70919238707,1274.85459619353
EU_WS_GCAdj,S33_FA_Lloyds,HIST,17,41,11,1,3920.15463147355,3488.05305096056,3488.05305096056
EU_WS_GCAdj,S33_FA_EU_BE,HIST,38,41,23,1,1.75092792106729,1.75092792106729,1.75092792106729
EU_WS_GCAdj,HSA_FA_EU_DE,HIST,22,41,14,1,48665.5892492328,48177.5475781921,48177.5475781921
EU_WS_GCAdj,HSA_FA_EU_BE,HIST,13,41,9,1,420.145796695693,420.10603277023,210.053016385115
EU_WS_GCAdj,HSA_FA_EU_BE,RDS,5,41,131,1,606300.847583274,602791.696367712,602791.696367712
EU_WS_GCAdj,HSA_FA_EU_IE,RDS,6,41,132,1,2609.0001702203,2594.20316649092,2594.20316649092
EU_WS_GCAdj,HSA_FA_EU_DE,HIST,25,41,17,1,1222.65868579189,1202.10174564103,1202.10174564103
EU_WS_GCAdj,HSA_FA_EU_BE,RDS,2,41,128,1,2625074.33713921,2609489.88473881,2609489.88473881
EU_WS_GCAdj,HSA_FA_EU_ES,HIST,6,41,6,1,7588.30473306269,7588.30473306269,7588.30473306269
EU_WS_GCAdj,S33_FA_EU_NL,RDS,4,41,130,1,867.790711185935,867.790711185935,867.790711185935
EU_WS_GCAdj,S33_FA_Lloyds,HIST,34,41,22,1,2200.43778149147,2128.62481848652,2128.62481848652
EU_WS_GCAdj,HSA_FA_EU_IE,HIST,13,41,9,1,3270.38172208354,3221.72150211306,3221.72150211306
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,12,41,8,1,2777.0613189793,2777.0613189793,2777.0613189793
EU_WS_GCAdj,HSA_FA_EU_DE,HIST,26,41,18,1,2981.53261349045,2896.30761051015,2896.30761051015
EU_WS_GCAdj,S33_FA_Lloyds,HIST,8,41,6,1,30427.0243571884,28913.4559593477,9636.85471132128
EU_WS_GCAdj,S33_FA_Lloyds,HIST,13,41,9,1,36957.3969348516,36571.6169481899,18285.808474095
EU_WS_GCAdj,HSA_FA_EU_DE,HIST,4,41,4,1,1889.21737737893,1861.98882037389,1861.98882037389
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,9,41,6,1,10.5949614247806,10.5949614247806,5.2974807123903
EU_WS_GCAdj,HSA_FA_EU_PT,RDS,6,41,132,1,258.974368389739,258.974368389739,258.974368389739
EU_WS_GCAdj,HIG_FA_GU,RDS,3,41,129,1,506066.539396093,497225.440485338,497225.440485338
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,38,41,23,1,6.93167968751639,6.93167968751639,6.93167968751639
EU_WS_GCAdj,S33_FA_Lloyds,RDS,3,41,129,1,680128.175013188,674706.894623741,674706.894623741
EU_WS_GCAdj,HSA_FA_EU_BE,HIST,4,41,4,1,10.3296296773002,10.3296296773002,10.3296296773002
EU_WS_GCAdj,HSA_FA_EU_BE,HIST,24,41,16,1,1814.55312682754,1814.55312682754,1814.55312682754
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,22,41,14,1,2339.34104763718,2339.34104763718,1169.67052381859
EU_WS_GCAdj,HSA_FA_EU_ES,RDS,2,41,128,1,354.192794858887,354.192794858887,177.096397429444
EU_WS_GCAdj,S33_FA_EU_FR,HIST,14,41,9,1,13346.449568616,13345.4758438898,13345.4758438898
EU_WS_GCAdj,HIG_FA_GU,HIST,17,41,11,1,85.4917191713065,85.4917191713065,28.4943895269151
EU_WS_GCAdj,S33_FA_Lloyds,HIST,26,41,18,1,4.00799981931735,4.00799981931735,4.00799981931735
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,8,41,6,1,4604.55555686052,4604.55555686052,2302.27777843026
EU_WS_GCAdj,HSA_FA_EU_DE,RDS,4,41,130,1,50442.7796770314,50426.9459251654,25213.4729625827
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,14,41,9,1,916989.287630818,916978.320181448,916978.320181448
EU_WS_GCAdj,HSA_FA_EU_BE,HIST,8,41,6,1,94804.8375456943,94749.1062210541,49113.7659882549
EU_WS_GCAdj,HSA_FA_EU_ES,RDS,5,41,131,1,14059.4271857226,14059.4271857226,14059.4271857226
EU_WS_GCAdj,HSA_FA_EU_ES,RDS,1,41,127,1,8316.48922236737,8314.6435365422,8314.6435365422
EU_WS_GCAdj,S33_FA_Lloyds,HIST,4,41,4,1,1170.04076534087,1166.52455451864,583.262277259322
EU_WS_GCAdj,HSA_FA_EU_NL,HIST,3,41,3,1,211327.358876043,207931.437568017,207931.437568017
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,24,41,16,1,51403.3162146892,51403.3162146892,51403.3162146892
EU_WS_GCAdj,HSA_FA_EU_NL,HIST,34,41,22,1,29.456519072639,29.456519072639,29.456519072639
EU_WS_GCAdj,HSA_FA_EU_ES,RDS,6,41,132,1,58.814303433625,58.814303433625,29.4071517168125
EU_WS_GCAdj,HSA_FA_EU_BE,HIST,9,41,6,1,69698.1696214429,69299.0047734303,69299.0047734303
EU_WS_GCAdj,S33_FA_Lloyds,HIST,21,41,14,1,125.88727545829,124.638650792553,124.638650792553
EU_WS_GCAdj,S33_FA_EU_FR,HIST,19,41,13,1,30.5325490819592,30.5325490819592,10.176498440132
EU_WS_GCAdj,HSA_FA_EU_DE,RDS,2,41,128,1,1063.84796090305,1041.9471525044,520.973576252202
EU_WS_GCAdj,S33_FA_Lloyds,HIST,9,41,6,1,4964.06227545143,3480.41428694349,3480.41428694349
EU_WS_GCAdj,HSA_FA_EU_BE,HIST,9,41,6,1,40271.4863612526,40260.680517809,20875.7171950106
EU_WS_GCAdj,HSA_FA_EU_NL,HIST,3,41,3,1,100012.958757831,99958.6119305902,51659.6133102553
EU_WS_GCAdj,HSA_FA_EU_FR,RDS,6,41,132,1,73459.5540063818,73459.5540063818,36960.7549007783
EU_WS_GCAdj,S33_FA_EU_FR,RDS,1,41,127,1,1237.12048603384,1237.08681293196,1237.08681293196
EU_WS_GCAdj,S33_FA_EU_BE,RDS,1,41,127,1,4780.24214555647,4780.24214555647,4780.24214555647
EU_WS_GCAdj,HSA_FA_EU_NL,RDS,6,41,132,1,450475.698865475,450261.43407567,241628.280696855
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,28,41,19,1,157.797650013315,157.797650013315,157.797650013315
EU_WS_GCAdj,HSA_FA_EU_IE,HIST,20,41,14,1,427.122229706463,427.122229706463,427.122229706463
EU_WS_GCAdj,S33_FA_Lloyds,HIST,38,41,23,1,442.565822716319,418.719472060789,371.009548624731
EU_WS_GCAdj,HSA_FA_EU_DE,RDS,3,41,129,1,29712.1977554211,29516.5998335119,14758.2999167559
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,3,41,3,1,3139.33106306742,3139.33106306742,3139.33106306742
EU_WS_GCAdj,S33_FA_Lloyds,RDS,4,41,130,1,72915.9053558387,67072.7928904027,33536.3964452013
EU_WS_GCAdj,HSA_FA_EU_NL,HIST,5,41,5,1,6555.92652541963,6460.16961539038,6460.16961539038
EU_WS_GCAdj,HSA_FA_EU_ES,RDS,2,41,128,1,73203.9067888203,73139.8811976643,73139.8811976643
EU_WS_GCAdj,S33_FA_Lloyds,HIST,35,41,23,1,65.5599970445223,65.106564446117,65.106564446117
EU_WS_GCAdj,HSA_FA_UK,HIST,19,41,13,1,2.05824990721306,2.05824990721306,2.05824990721306
EU_WS_GCAdj,S33_FA_Lloyds,HIST,23,41,15,1,3.62908859639886,3.62908859639886,1.20957520910612
EU_WS_GCAdj,HIG_FA_GU,HIST,34,41,22,1,2.73573501333139,2.73573501333139,2.73573501333139
EU_WS_GCAdj,S33_FA_EU_BE,HIST,23,41,15,1,1.75092792106729,1.75092792106729,1.75092792106729
EU_WS_GCAdj,HIG_FA_GU,HIST,8,41,6,1,20.8539963003544,20.8539963003544,10.4269981501772
EU_WS_GCAdj,S33_FA_Lloyds,HIST,34,41,22,1,975.899704653454,975.745604473029,325.216004573708
EU_WS_GCAdj,HSA_FA_EU_BE,RDS,5,41,131,1,207573.820217611,204962.022019944,102481.011009972
EU_WS_GCAdj,S33_FA_Lloyds,HIST,5,41,5,1,498.87730449747,495.844318724971,165.264908688364
EU_WS_GCAdj,S33_FA_Lloyds,HIST,12,41,8,1,3190.68922995728,3166.0083285458,3166.0083285458
EU_WS_GCAdj,HIG_FA_GU,HIST,24,41,16,1,7264.99377253599,7264.99377253599,7264.99377253599
EU_WS_GCAdj,S33_FA_Lloyds,HIST,30,41,21,1,3593.12351789459,3577.72482640896,3577.72482640896
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,37,41,23,1,10.3999995311628,10.3999995311628,10.3999995311628
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,26,41,18,1,3861.46830963631,3861.46830963631,3861.46830963631
EU_WS_GCAdj,S33_FA_EU_DE,RDS,4,41,130,1,21825.7541345074,21825.7541345074,21825.7541345074
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,5,41,5,1,923.911634466876,923.911634466876,461.955817233438
EU_WS_GCAdj,HSA_FA_EU_BE,HIST,8,41,6,1,156726.350739205,155834.590965702,155834.590965702
EU_WS_GCAdj,S33_FA_Lloyds,HIST,22,41,14,1,18248.945772908,16510.4170321553,11699.7881969769
EU_WS_GCAdj,S33_FA_Lloyds,HIST,16,41,10,1,191.510874449871,191.510874449871,191.510874449871
EU_WS_GCAdj,HIG_FA_GU,HIST,12,41,8,1,85.4917191713065,85.4917191713065,28.4943895269151
EU_WS_GCAdj,HSA_FA_EU_IE,HIST,23,41,15,1,327.684883907169,326.42667002688,326.42667002688
EU_WS_GCAdj,HSA_FA_EU_NL,HIST,15,41,9,1,262.284725336408,254.198739743408,254.198739743408
EU_WS_GCAdj,HIG_FA_GU,HIST,22,41,14,1,153.612342956481,153.612342956481,76.8061714782404
EU_WS_GCAdj,HSA_FA_EU_NL,HIST,35,41,23,1,10.4000000277684,10.4000000277684,10.4000000277684
EU_WS_GCAdj,S33_FA_Lloyds,HIST,24,41,16,1,4851.5668974657,4848.37096110072,2424.18548055036
EU_WS_GCAdj,HSA_FA_EU_NL,RDS,4,41,130,1,2284.00223110159,2284.00223110159,2284.00223110159
EU_WS_GCAdj,S33_FA_Lloyds,HIST,11,41,7,1,78.816926701422,77.9450110276093,77.9450110276093
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,32,41,21,1,1443.87714968844,1443.87714968844,1443.87714968844
EU_WS_GCAdj,HSA_FA_EU_BE,RDS,6,41,132,1,495838.883624576,492469.67316327,267191.915059438
EU_WS_GCAdj,HIG_FA_GU,HIST,32,41,21,1,1.9235636813544,1.9235636813544,1.9235636813544
EU_WS_GCAdj,S33_FA_Lloyds,HIST,14,41,9,1,448867.835093837,438732.400452189,438732.400452189
EU_WS_GCAdj,S33_FA_Lloyds,HIST,6,41,6,1,16390.0825979487,16142.4929272177,11639.7604456875
EU_WS_GCAdj,HIG_FA_GU,HIST,24,41,16,1,483.883163566701,483.883163566701,241.94158178335
EU_WS_GCAdj,HSA_FA_EU_IE,HIST,12,41,8,1,118.677614447973,118.677614447973,118.677614447973
EU_WS_GCAdj,S33_FA_EU_FR,HIST,14,41,9,1,1336.72574602202,1336.72574602202,668.362873011011
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,7,41,6,1,52205.4824337459,52205.3793200562,52205.3793200562
EU_WS_GCAdj,HIG_FA_GU,HIST,4,41,4,1,2.71519012779586,2.71519012779586,1.35759506389793
EU_WS_GCAdj,S33_FA_Lloyds,HIST,29,41,20,1,257.841037223238,246.131627648019,123.065813824009
EU_WS_GCAdj,HSA_FA_EU_DE,RDS,1,41,127,1,94645.0230768869,94420.7807509038,47210.3903754519
EU_WS_GCAdj,HSA_FA_EU_NL,RDS,2,41,128,1,1693392.41695134,1677584.56474137,1677584.56474137
EU_WS_GCAdj,HSA_FA_EU_BE,HIST,31,41,21,1,1075.72003575244,1073.71620063262,1073.71620063262
EU_WS_GCAdj,HSA_FA_EU_NL,HIST,8,41,6,1,43300.1816253097,42540.0606925165,42540.0606925165
EU_WS_GCAdj,HSA_FA_EU_DE,HIST,7,41,6,1,2688.06272911313,2645.71565241658,2645.71565241658
EU_WS_GCAdj,HSA_FA_EU_ES,HIST,22,41,14,1,522.91627700686,522.91627700686,522.91627700686
EU_WS_GCAdj,S33_FA_Lloyds,HIST,19,41,13,1,11782.5650850191,11699.7574603339,11699.7574603339
EU_WS_GCAdj,HSA_FA_EU_FR,RDS,2,41,128,1,4652348.3918387,4652059.93094206,4652059.93094206
EU_WS_GCAdj,HSA_FA_EU_DE,HIST,21,41,14,1,150.053600742338,145.963779424241,145.963779424241
EU_WS_GCAdj,HSA_FA_EU_DE,HIST,32,41,21,1,1.5999999278712,1.21634143721271,1.21634143721271
EU_WS_GCAdj,HSA_FA_EU_FR,RDS,1,41,127,1,169934.501748935,169934.501748935,84967.2508744675
EU_WS_GCAdj,HSA_FA_EU_BE,RDS,4,41,130,1,11637.7585028167,11634.8832360508,11634.8832360508
EU_WS_GCAdj,HIG_FA_GU,HIST,3,41,3,1,2393.76821250178,2393.76821250178,797.842931986166
EU_WS_GCAdj,HSA_FA_EU_ES,RDS,5,41,131,1,92.7958998712321,92.7958998712321,46.397949935616
EU_WS_GCAdj,HSA_FA_EU_IE,HIST,6,41,6,1,12490.9183252343,12460.0445862965,12460.0445862965
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,14,41,9,1,421552.590101491,421542.571106413,210771.285553207
EU_WS_GCAdj,HSA_FA_EU_FR,RDS,3,41,129,1,1399342.70606442,1399334.48408649,699667.242043243
EU_WS_GCAdj,HSA_FA_EU_PT,RDS,1,41,127,1,98.4885997988969,98.4885997988969,98.4885997988969
EU_WS_GCAdj,HSA_FA_EU_NL,HIST,28,41,19,1,15.5999994266921,15.5999994266921,15.5999994266921
EU_WS_GCAdj,HSA_FA_EU_DE,HIST,38,41,23,1,20262.8690666237,20028.370262576,10014.185131288
EU_WS_GCAdj,HSA_FA_EU_BE,HIST,30,41,21,1,726.36701720847,725.965172498683,725.965172498683
EU_WS_GCAdj,HSA_FA_EU_IE,RDS,2,41,128,1,10967.7559849869,10957.5891345777,10957.5891345777
EU_WS_GCAdj,S33_FA_Lloyds,HIST,26,41,18,1,28.1560716412696,28.1508199961591,9.3826681490089
EU_WS_GCAdj,HSA_FA_EU_BE,HIST,32,41,21,1,271.213487773559,271.173723848096,135.586861924048
EU_WS_GCAdj,HSA_FA_EU_FR,HIST,30,41,21,1,1050.48822611333,1050.48822611333,1050.48822611333
EU_WS_GCAdj,HSA_FA_EU_NL,RDS,5,41,131,1,736212.991842149,725731.991309695,725731.991309695
EU_WS_GCAdj,HSA_FA_EU_DE,HIST,17,41,11,1,11378.6050495513,11138.1645558285,11138.1645558285
EU_WS_GCAdj,HSA_FA_EU_ES,HIST,4,41,4,1,3.16424745004182,3.16424745004182,3.16424745004182
EU_WS_GCAdj,HSA_FA_EU_BE,HIST,37,41,23,1,420.533717042128,420.131872332342,420.131872332342
EU_WS_GCAdj,HSA_FA_EU_DE,HIST,18,41,12,1,74.4212541917017,74.2076006251566,74.2076006251566
EU_WS_GCAdj,S33_FA_Lloyds,HIST,7,41,6,1,8390.67120057807,8199.72183306111,3468.16043529862
EU_WS_GCAdj,S33_FA_EU_BE,HIST,5,41,5,1,3.50185600935008,3.50185600935008,3.50185600935008
EU_WS_GCAdj,HSA_FA_EU_ES,HIST,13,41,9,1,2.0252479087008,2.0252479087008,2.0252479087008
EU_WS_GCAdj,HSA_FA_EU_IE,RDS,1,41,127,1,6559.63254687479,6521.7727512412,6521.7727512412
