vendor,analysis_id,modelled_lob,modelled_peril,ep_type,return_period,loss
verisk,EU_WS,HSA_FA_EU_FR,EU_WS,AEP,200,1435452.39932889
verisk,EU_WS,HSA_FA_EU_FR,EU_WS,AEP,250,1586256.91377764
verisk,EU_WS,HSA_FA_EU_FR,EU_WS,AEP,500,2157306.69077541
verisk,EU_WS,HSA_FA_EU_FR,EU_WS,AEP,1000,3048569.86293969
verisk,EU_WS,HSA_FA_EU_FR,EU_WS,OEP,2,3350.33382612073
verisk,EU_WS,HSA_FA_EU_FR,EU_WS,OEP,5,56406.3642369474
verisk,EU_WS,HSA_FA_EU_FR,EU_WS,OEP,10,165095.521242326
verisk,EU_WS,HSA_FA_EU_FR,EU_WS,OEP,20,342360.51490845
verisk,EU_WS,HSA_FA_EU_FR,EU_WS,OEP,25,417272.6571935
verisk,EU_WS,HSA_FA_EU_FR,EU_WS,OEP,50,672273.412171886
verisk,EU_WS,HSA_FA_EU_FR,EU_WS,OEP,100,961244.98509459
verisk,EU_WS,HSA_FA_EU_FR,EU_WS,OEP,200,1318957.11596643
verisk,EU_WS,HSA_FA_EU_FR,EU_WS,OEP,250,1394849.45482737
verisk,EU_WS,HSA_FA_EU_FR,EU_WS,OEP,500,1943439.03657326
verisk,EU_WS,HSA_FA_EU_FR,EU_WS,OEP,1000,2696009.50224794
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,AAL,0,9345.68171920724
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,AEP,2,2219.23641819364
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,AEP,5,10280.2625997869
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,AEP,10,21210.1163167983
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,AEP,20,39813.7810781652
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,AEP,25,46970.1431090632
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,AEP,50,77805.0543927423
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,AEP,100,117456.627710844
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,AEP,200,165777.273064092
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,AEP,250,180493.892054269
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,AEP,500,241917.798879762
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,AEP,1000,335530.71798346
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,OEP,2,1516.80039802659
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,OEP,5,7399.55000166926
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,OEP,10,16472.3038659818
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,OEP,20,33072.1250578005
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,OEP,25,40497.7852953089
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,OEP,50,68511.1657949688
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,OEP,100,103391.446453202
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,OEP,200,149842.072069345
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,OEP,250,170856.579517369
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,OEP,500,234631.016500255
verisk,EU_WS,HSA_FA_EU_IE,EU_WS,OEP,1000,333136.260472136
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,AAL,0,39091.5783627727
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,AEP,2,632.639037401494
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,AEP,5,21354.0387394602
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,AEP,10,86412.6192642578
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,AEP,20,208094.415936647
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,AEP,25,253601.43161407
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,AEP,50,448299.36278766
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,AEP,100,672366.716425809
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,AEP,200,917935.799732275
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,AEP,250,1010048.05477347
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,AEP,500,1365457.21735654
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,AEP,1000,1929404.69950914
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,OEP,2,522.442278714362
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,OEP,5,18531.976810321
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,OEP,10,78737.5211115275
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,OEP,20,193460.670049189
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,OEP,25,240091.345776484
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,OEP,50,436797.945488615
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,OEP,100,653448.280599552
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,OEP,200,870068.776956164
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,OEP,250,953272.276231804
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,OEP,500,1309716.0649257
verisk,EU_WS,HSA_FA_EU_NL,EU_WS,OEP,1000,1896938.91017553
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,AAL,0,49.9425081875843
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,AEP,2,0.0
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,AEP,5,3.15822400843256
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,AEP,10,36.3195749474314
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,AEP,20,108.483197682713
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,AEP,25,149.603838725955
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,AEP,50,355.300205702374
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,AEP,100,923.380799079576
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,AEP,200,1761.80151971659
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,AEP,250,2059.99009153474
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,AEP,500,3321.60192073334
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,AEP,1000,8028.46482120816
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,OEP,2,0.0
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,OEP,5,3.15822400843256
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,OEP,10,34.7404634415146
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,OEP,20,107.615197783047
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,OEP,25,141.644549612963
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,OEP,50,332.131730063242
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,OEP,100,923.380799079576
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,OEP,200,1755.48507185053
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,OEP,250,2059.99009153474
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,OEP,500,3320.02280880452
verisk,EU_WS,HSA_FA_EU_PT,EU_WS,OEP,1000,8012.67370059419
verisk,EU_WS,HSA_FA_UK,EU_WS,AAL,0,67.2096519613418
verisk,EU_WS,HSA_FA_UK,EU_WS,AEP,2,2.05824990721305
verisk,EU_WS,HSA_FA_UK,EU_WS,AEP,5,37.05485910546
verisk,EU_WS,HSA_FA_UK,EU_WS,AEP,10,116.279188338193
verisk,EU_WS,HSA_FA_UK,EU_WS,AEP,20,299.045591416481
verisk,EU_WS,HSA_FA_UK,EU_WS,AEP,25,384.487199600971
verisk,EU_WS,HSA_FA_UK,EU_WS,AEP,50,785.934075290787
verisk,EU_WS,HSA_FA_UK,EU_WS,AEP,100,1250.22294840267
verisk,EU_WS,HSA_FA_UK,EU_WS,AEP,200,1826.23641932771
verisk,EU_WS,HSA_FA_UK,EU_WS,AEP,250,2110.40752350338
verisk,EU_WS,HSA_FA_UK,EU_WS,AEP,500,2997.49828965895
verisk,EU_WS,HSA_FA_UK,EU_WS,AEP,1000,4073.30276754787
verisk,EU_WS,HSA_FA_UK,EU_WS,OEP,2,2.05824990721305
verisk,EU_WS,HSA_FA_UK,EU_WS,OEP,5,31.2398899076247
verisk,EU_WS,HSA_FA_UK,EU_WS,OEP,10,104.096319790616
verisk,EU_WS,HSA_FA_UK,EU_WS,OEP,20,277.685196243741
verisk,EU_WS,HSA_FA_UK,EU_WS,OEP,25,351.091924192242
verisk,EU_WS,HSA_FA_UK,EU_WS,OEP,50,747.760799496987
verisk,EU_WS,HSA_FA_UK,EU_WS,OEP,100,1226.32062862438
verisk,EU_WS,HSA_FA_UK,EU_WS,OEP,200,1824.15542889883
verisk,EU_WS,HSA_FA_UK,EU_WS,OEP,250,2067.68673512261
verisk,EU_WS,HSA_FA_UK,EU_WS,OEP,500,2843.69073243014
verisk,EU_WS,HSA_FA_UK,EU_WS,OEP,1000,3528.73804527732
verisk,EU_WS,S33_FA_EU_BE,EU_WS,AAL,0,483.934583766727
verisk,EU_WS,S33_FA_EU_BE,EU_WS,AEP,2,0.0
verisk,EU_WS,S33_FA_EU_BE,EU_WS,AEP,5,0.0
verisk,EU_WS,S33_FA_EU_BE,EU_WS,AEP,10,93.0128807829598
verisk,EU_WS,S33_FA_EU_BE,EU_WS,AEP,20,1011.09886405419
verisk,EU_WS,S33_FA_EU_BE,EU_WS,AEP,25,1493.82563257466
verisk,EU_WS,S33_FA_EU_BE,EU_WS,AEP,50,4214.22065484735
verisk,EU_WS,S33_FA_EU_BE,EU_WS,AEP,100,9503.97803068651
verisk,EU_WS,S33_FA_EU_BE,EU_WS,AEP,200,19588.2349511051
verisk,EU_WS,S33_FA_EU_BE,EU_WS,AEP,250,26457.0355713201
verisk,EU_WS,S33_FA_EU_BE,EU_WS,AEP,500,54142.4691870779
verisk,EU_WS,S33_FA_EU_BE,EU_WS,AEP,1000,87227.1822272029
verisk,EU_WS,S33_FA_EU_BE,EU_WS,OEP,2,0.0
verisk,EU_WS,S33_FA_EU_BE,EU_WS,OEP,5,0.0
verisk,EU_WS,S33_FA_EU_BE,EU_WS,OEP,10,92.9558882985146
verisk,EU_WS,S33_FA_EU_BE,EU_WS,OEP,20,957.757610328094
verisk,EU_WS,S33_FA_EU_BE,EU_WS,OEP,25,1466.20581007778
verisk,EU_WS,S33_FA_EU_BE,EU_WS,OEP,50,4095.33321367974
verisk,EU_WS,S33_FA_EU_BE,EU_WS,OEP,100,9363.01472928
verisk,EU_WS,S33_FA_EU_BE,EU_WS,OEP,200,18880.1875357055
verisk,EU_WS,S33_FA_EU_BE,EU_WS,OEP,250,25148.3528590799
verisk,EU_WS,S33_FA_EU_BE,EU_WS,OEP,500,53314.8212194047
verisk,EU_WS,S33_FA_EU_BE,EU_WS,OEP,1000,85726.4352149394
verisk,EU_WS,S33_FA_EU_DE,EU_WS,AAL,0,238.08549878952
verisk,EU_WS,S33_FA_EU_DE,EU_WS,AEP,2,0.0
verisk,EU_WS,S33_FA_EU_DE,EU_WS,AEP,5,0.0
verisk,EU_WS,S33_FA_EU_DE,EU_WS,AEP,10,13.4813562164136
verisk,EU_WS,S33_FA_EU_DE,EU_WS,AEP,20,214.568577375323
verisk,EU_WS,S33_FA_EU_DE,EU_WS,AEP,25,398.443752756482
verisk,EU_WS,S33_FA_EU_DE,EU_WS,AEP,50,1557.01470228511
verisk,EU_WS,S33_FA_EU_DE,EU_WS,AEP,100,4462.65717361323
verisk,EU_WS,S33_FA_EU_DE,EU_WS,AEP,200,11445.4667767792
verisk,EU_WS,S33_FA_EU_DE,EU_WS,AEP,250,15114.7776287042
verisk,EU_WS,S33_FA_EU_DE,EU_WS,AEP,500,23861.8553751089
verisk,EU_WS,S33_FA_EU_DE,EU_WS,AEP,1000,43025.0506166102
verisk,EU_WS,S33_FA_EU_DE,EU_WS,OEP,2,0.0
verisk,EU_WS,S33_FA_EU_DE,EU_WS,OEP,5,0.0
verisk,EU_WS,S33_FA_EU_DE,EU_WS,OEP,10,12.3920958211957
verisk,EU_WS,S33_FA_EU_DE,EU_WS,OEP,20,202.370392562784
verisk,EU_WS,S33_FA_EU_DE,EU_WS,OEP,25,395.347586030533
verisk,EU_WS,S33_FA_EU_DE,EU_WS,OEP,50,1549.71393417442
verisk,EU_WS,S33_FA_EU_DE,EU_WS,OEP,100,4374.73819867093
verisk,EU_WS,S33_FA_EU_DE,EU_WS,OEP,200,11026.3024371566
verisk,EU_WS,S33_FA_EU_DE,EU_WS,OEP,250,15114.7776287042
verisk,EU_WS,S33_FA_EU_DE,EU_WS,OEP,500,23691.3571089106
verisk,EU_WS,S33_FA_EU_DE,EU_WS,OEP,1000,41496.0181794143
verisk,EU_WS,S33_FA_EU_ES,EU_WS,AAL,0,9.04730399881682
verisk,EU_WS,S33_FA_EU_ES,EU_WS,AEP,2,0.0
verisk,EU_WS,S33_FA_EU_ES,EU_WS,AEP,5,0.0
verisk,EU_WS,S33_FA_EU_ES,EU_WS,AEP,10,0.0
verisk,EU_WS,S33_FA_EU_ES,EU_WS,AEP,20,5.03999977279427
verisk,EU_WS,S33_FA_EU_ES,EU_WS,AEP,25,10.0800000269139
verisk,EU_WS,S33_FA_EU_ES,EU_WS,AEP,50,60.479997342383
verisk,EU_WS,S33_FA_EU_ES,EU_WS,AEP,100,171.359994455295
verisk,EU_WS,S33_FA_EU_ES,EU_WS,AEP,200,297.359997339762
verisk,EU_WS,S33_FA_EU_ES,EU_WS,AEP,250,403.199995485316
verisk,EU_WS,S33_FA_EU_ES,EU_WS,AEP,500,735.840020862814
verisk,EU_WS,S33_FA_EU_ES,EU_WS,AEP,1000,1416.24001520112
verisk,EU_WS,S33_FA_EU_ES,EU_WS,OEP,2,0.0
verisk,EU_WS,S33_FA_EU_ES,EU_WS,OEP,5,0.0
verisk,EU_WS,S33_FA_EU_ES,EU_WS,OEP,10,0.0
verisk,EU_WS,S33_FA_EU_ES,EU_WS,OEP,20,5.03999977279427
verisk,EU_WS,S33_FA_EU_ES,EU_WS,OEP,25,10.0800000269139
verisk,EU_WS,S33_FA_EU_ES,EU_WS,OEP,50,55.4399989758736
verisk,EU_WS,S33_FA_EU_ES,EU_WS,OEP,100,161.279996211721
verisk,EU_WS,S33_FA_EU_ES,EU_WS,OEP,200,287.280011318723
verisk,EU_WS,S33_FA_EU_ES,EU_WS,OEP,250,403.199995485316
verisk,EU_WS,S33_FA_EU_ES,EU_WS,OEP,500,730.799999928552
verisk,EU_WS,S33_FA_EU_ES,EU_WS,OEP,1000,1411.20002972526
verisk,EU_WS,S33_FA_EU_FR,EU_WS,AAL,0,625.916434134698
verisk,EU_WS,S33_FA_EU_FR,EU_WS,AEP,2,0.0
verisk,EU_WS,S33_FA_EU_FR,EU_WS,AEP,5,96.6767360634503
verisk,EU_WS,S33_FA_EU_FR,EU_WS,AEP,10,519.007109575263
verisk,EU_WS,S33_FA_EU_FR,EU_WS,AEP,20,1431.74342404121
verisk,EU_WS,S33_FA_EU_FR,EU_WS,AEP,25,1903.73340281329
verisk,EU_WS,S33_FA_EU_FR,EU_WS,AEP,50,4223.49949375908
verisk,EU_WS,S33_FA_EU_FR,EU_WS,AEP,100,9905.95597378199
verisk,EU_WS,S33_FA_EU_FR,EU_WS,AEP,200,21678.0291791378
verisk,EU_WS,S33_FA_EU_FR,EU_WS,AEP,250,25812.137174223
verisk,EU_WS,S33_FA_EU_FR,EU_WS,AEP,500,34963.1244074314
verisk,EU_WS,S33_FA_EU_FR,EU_WS,AEP,1000,55042.1765330263
verisk,EU_WS,S33_FA_EU_FR,EU_WS,OEP,2,0.0
verisk,EU_WS,S33_FA_EU_FR,EU_WS,OEP,5,86.5002347369958
verisk,EU_WS,S33_FA_EU_FR,EU_WS,OEP,10,478.295418418128
verisk,EU_WS,S33_FA_EU_FR,EU_WS,OEP,20,1354.65405125806
verisk,EU_WS,S33_FA_EU_FR,EU_WS,OEP,25,1818.25188183787
verisk,EU_WS,S33_FA_EU_FR,EU_WS,OEP,50,4167.55116733211
verisk,EU_WS,S33_FA_EU_FR,EU_WS,OEP,100,9783.17861916577
verisk,EU_WS,S33_FA_EU_FR,EU_WS,OEP,200,21379.2442525448
verisk,EU_WS,S33_FA_EU_FR,EU_WS,OEP,250,25472.7670617085
verisk,EU_WS,S33_FA_EU_FR,EU_WS,OEP,500,34958.0361584543
verisk,EU_WS,S33_FA_EU_FR,EU_WS,OEP,1000,55032.0000345862
verisk,EU_WS,S33_FA_EU_NL,EU_WS,AAL,0,59.8558082895974
verisk,EU_WS,S33_FA_EU_NL,EU_WS,AEP,2,0.0
verisk,EU_WS,S33_FA_EU_NL,EU_WS,AEP,5,0.0
verisk,EU_WS,S33_FA_EU_NL,EU_WS,AEP,10,0.0
verisk,EU_WS,S33_FA_EU_NL,EU_WS,AEP,20,0.0
verisk,EU_WS,S33_FA_EU_NL,EU_WS,AEP,25,0.0
verisk,EU_WS,S33_FA_EU_NL,EU_WS,AEP,50,0.0
verisk,EU_WS,S33_FA_EU_NL,EU_WS,AEP,100,83.8063322219683
verisk,EU_WS,S33_FA_EU_NL,EU_WS,AEP,200,705.750023548421
verisk,EU_WS,S33_FA_EU_NL,EU_WS,AEP,250,1037.40339288026
verisk,EU_WS,S33_FA_EU_NL,EU_WS,AEP,500,3344.14102766932
verisk,EU_WS,S33_FA_EU_NL,EU_WS,AEP,1000,6994.29209824089
verisk,EU_WS,S33_FA_EU_NL,EU_WS,OEP,2,0.0
verisk,EU_WS,S33_FA_EU_NL,EU_WS,OEP,5,0.0
verisk,EU_WS,S33_FA_EU_NL,EU_WS,OEP,10,0.0
verisk,EU_WS,S33_FA_EU_NL,EU_WS,OEP,20,0.0
verisk,EU_WS,S33_FA_EU_NL,EU_WS,OEP,25,0.0
verisk,EU_WS,S33_FA_EU_NL,EU_WS,OEP,50,0.0
verisk,EU_WS,S33_FA_EU_NL,EU_WS,OEP,100,83.8063322219683
verisk,EU_WS,S33_FA_EU_NL,EU_WS,OEP,200,705.750023548421
verisk,EU_WS,S33_FA_EU_NL,EU_WS,OEP,250,1037.40339288026
verisk,EU_WS,S33_FA_EU_NL,EU_WS,OEP,500,3344.14102766932
verisk,EU_WS,S33_FA_EU_NL,EU_WS,OEP,1000,6994.29209824089
verisk,EU_WS,S33_FA_Lloyds,EU_WS,AAL,0,64601.9171875175
verisk,EU_WS,S33_FA_Lloyds,EU_WS,AEP,2,10329.4451617829
verisk,EU_WS,S33_FA_Lloyds,EU_WS,AEP,5,62926.2933134784
verisk,EU_WS,S33_FA_Lloyds,EU_WS,AEP,10,136756.859718846
verisk,EU_WS,S33_FA_Lloyds,EU_WS,AEP,20,269425.789984811
verisk,EU_WS,S33_FA_Lloyds,EU_WS,AEP,25,318218.922098837
verisk,EU_WS,S33_FA_Lloyds,EU_WS,AEP,50,564184.833410174
verisk,EU_WS,S33_FA_Lloyds,EU_WS,AEP,100,909154.458088231
verisk,EU_WS,S33_FA_Lloyds,EU_WS,AEP,200,1256987.21740214
verisk,EU_WS,S33_FA_Lloyds,EU_WS,AEP,250,1494221.26874059
verisk,EU_WS,S33_FA_Lloyds,EU_WS,AEP,500,2066240.38289711
verisk,EU_WS,S33_FA_Lloyds,EU_WS,AEP,1000,2520919.40253923
verisk,EU_WS,S33_FA_Lloyds,EU_WS,OEP,2,7460.48186443679
verisk,EU_WS,S33_FA_Lloyds,EU_WS,OEP,5,48117.5093547778
verisk,EU_WS,S33_FA_Lloyds,EU_WS,OEP,10,112039.49778282
verisk,EU_WS,S33_FA_Lloyds,EU_WS,OEP,20,236088.578568434
verisk,EU_WS,S33_FA_Lloyds,EU_WS,OEP,25,287405.294124555
verisk,EU_WS,S33_FA_Lloyds,EU_WS,OEP,50,501034.003431053
verisk,EU_WS,S33_FA_Lloyds,EU_WS,OEP,100,847434.91592251
verisk,EU_WS,S33_FA_Lloyds,EU_WS,OEP,200,1233960.84241142
verisk,EU_WS,S33_FA_Lloyds,EU_WS,OEP,250,1439543.61733497
verisk,EU_WS,S33_FA_Lloyds,EU_WS,OEP,500,1991748.15366118
verisk,EU_WS,S33_FA_Lloyds,EU_WS,OEP,1000,2360463.47129945
verisk,EU_WS,S33_FA_UK,EU_WS,AAL,0,115.434269568859
verisk,EU_WS,S33_FA_UK,EU_WS,AEP,2,0.0
verisk,EU_WS,S33_FA_UK,EU_WS,AEP,5,0.0
verisk,EU_WS,S33_FA_UK,EU_WS,AEP,10,0.0
verisk,EU_WS,S33_FA_UK,EU_WS,AEP,20,52.9440573040692
verisk,EU_WS,S33_FA_UK,EU_WS,AEP,25,131.109826678412
verisk,EU_WS,S33_FA_UK,EU_WS,AEP,50,775.005385333173
verisk,EU_WS,S33_FA_UK,EU_WS,AEP,100,2051.8570449786
verisk,EU_WS,S33_FA_UK,EU_WS,AEP,200,3775.72076579778
verisk,EU_WS,S33_FA_UK,EU_WS,AEP,250,4800.7527909212
verisk,EU_WS,S33_FA_UK,EU_WS,AEP,500,8493.93865558291
verisk,EU_WS,S33_FA_UK,EU_WS,AEP,1000,19200.4251481621
verisk,EU_WS,S33_FA_UK,EU_WS,OEP,2,0.0
verisk,EU_WS,S33_FA_UK,EU_WS,OEP,5,0.0
verisk,EU_WS,S33_FA_UK,EU_WS,OEP,10,0.0
verisk,EU_WS,S33_FA_UK,EU_WS,OEP,20,52.9440573040692
verisk,EU_WS,S33_FA_UK,EU_WS,OEP,25,131.109826678412
verisk,EU_WS,S33_FA_UK,EU_WS,OEP,50,735.48772320017
verisk,EU_WS,S33_FA_UK,EU_WS,OEP,100,1925.70053844838
verisk,EU_WS,S33_FA_UK,EU_WS,OEP,200,3760.02072151438
verisk,EU_WS,S33_FA_UK,EU_WS,OEP,250,4800.7527909212
verisk,EU_WS,S33_FA_UK,EU_WS,OEP,500,8336.32131889561
verisk,EU_WS,S33_FA_UK,EU_WS,OEP,1000,19096.745607955
verisk,UK_FL,HIC_FA_UK,UK_FL,AAL,0,57425.5274281922
verisk,UK_FL,HIC_FA_UK,UK_FL,AEP,2,18437.3663144394
verisk,UK_FL,HIC_FA_UK,UK_FL,AEP,5,91752.3064054961
verisk,UK_FL,HIC_FA_UK,UK_FL,AEP,10,152740.850991615
verisk,UK_FL,HIC_FA_UK,UK_FL,AEP,20,224720.174308
verisk,UK_FL,HIC_FA_UK,UK_FL,AEP,25,255018.583059436
verisk,UK_FL,HIC_FA_UK,UK_FL,AEP,50,358375.818769624
verisk,UK_FL,HIC_FA_UK,UK_FL,AEP,100,470883.778593227
verisk,UK_FL,HIC_FA_UK,UK_FL,AEP,200,594218.97672797
verisk,UK_FL,HIC_FA_UK,UK_FL,AEP,250,643120.249209789
verisk,UK_FL,HIC_FA_UK,UK_FL,AEP,500,821819.952884458
verisk,UK_FL,HIC_FA_UK,UK_FL,AEP,1000,1272805.0675528
verisk,UK_FL,HIC_FA_UK,UK_FL,OEP,2,15313.1243757335
verisk,UK_FL,HIC_FA_UK,UK_FL,OEP,5,82865.8718571573
verisk,UK_FL,HIC_FA_UK,UK_FL,OEP,10,90196.8156411857
verisk,UK_FL,HIC_FA_UK,UK_FL,OEP,20,115497.768585566
verisk,UK_FL,HIC_FA_UK,UK_FL,OEP,25,137329.467485896
verisk,UK_FL,HIC_FA_UK,UK_FL,OEP,50,245215.142570284
verisk,UK_FL,HIC_FA_UK,UK_FL,OEP,100,355438.266418005
verisk,UK_FL,HIC_FA_UK,UK_FL,OEP,200,382385.250972109
verisk,UK_FL,HIC_FA_UK,UK_FL,OEP,250,409956.939829764
verisk,UK_FL,HIC_FA_UK,UK_FL,OEP,500,537866.57746463
verisk,UK_FL,HIC_FA_UK,UK_FL,OEP,1000,768871.325238823
verisk,UK_FL,HIG_FA_GU,UK_FL,AAL,0,50207.3429945144
verisk,UK_FL,HIG_FA_GU,UK_FL,AEP,2,4381.58398755359
verisk,UK_FL,HIG_FA_GU,UK_FL,AEP,5,71655.5547993422
verisk,UK_FL,HIG_FA_GU,UK_FL,AEP,10,125339.63259223
verisk,UK_FL,HIG_FA_GU,UK_FL,AEP,20,191860.429626688
verisk,UK_FL,HIG_FA_GU,UK_FL,AEP,25,213292.84415275
verisk,UK_FL,HIG_FA_GU,UK_FL,AEP,50,383614.782527653
verisk,UK_FL,HIG_FA_GU,UK_FL,AEP,100,616450.694968251
verisk,UK_FL,HIG_FA_GU,UK_FL,AEP,200,827697.749514074
verisk,UK_FL,HIG_FA_GU,UK_FL,AEP,250,898681.736721626
verisk,UK_FL,HIG_FA_GU,UK_FL,AEP,500,1193885.85637428
verisk,UK_FL,HIG_FA_GU,UK_FL,AEP,1000,1546900.13421911
verisk,UK_FL,HIG_FA_GU,UK_FL,OEP,2,3879.29104919826
verisk,UK_FL,HIG_FA_GU,UK_FL,OEP,5,54199.6959934402
verisk,UK_FL,HIG_FA_GU,UK_FL,OEP,10,85149.4415160363
verisk,UK_FL,HIG_FA_GU,UK_FL,OEP,20,123895.988956715
verisk,UK_FL,HIG_FA_GU,UK_FL,OEP,25,143991.405917345
verisk,UK_FL,HIG_FA_GU,UK_FL,OEP,50,252582.402618615
verisk,UK_FL,HIG_FA_GU,UK_FL,OEP,100,527188.194851836
verisk,UK_FL,HIG_FA_GU,UK_FL,OEP,200,704600.83768712
verisk,UK_FL,HIG_FA_GU,UK_FL,OEP,250,784098.480194226
verisk,UK_FL,HIG_FA_GU,UK_FL,OEP,500,888394.600637201
verisk,UK_FL,HIG_FA_GU,UK_FL,OEP,1000,1100529.01424763
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,AAL,0,2550.6020436237
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,AEP,2,12.8766985999976
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,AEP,5,4036.78478020771
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,AEP,10,7636.33056999572
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,AEP,20,10827.7416556694
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,AEP,25,11496.4765430503
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,AEP,50,15108.4431923175
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,AEP,100,20523.6316380392
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,AEP,200,26926.9218719271
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,AEP,250,28403.8494773599
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,AEP,500,39023.1500009461
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,AEP,1000,51326.1202858746
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,OEP,2,12.8766985999976
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,OEP,5,4016.55814835173
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,OEP,10,5696.95352548688
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,OEP,20,5779.47470779934
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,OEP,25,7827.37361736546
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,OEP,50,10889.5365478416
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,OEP,100,14850.6907596175
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,OEP,200,20025.39443811
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,OEP,250,20141.4622826977
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,OEP,500,26945.6757936427
verisk,UK_FL,HSA_FA_EU_BE,UK_FL,OEP,1000,36691.2506180372
verisk,UK_FL,HSA_FA_EU_DE,UK_FL,AAL,0,1416.19847465802
verisk,UK_FL,HSA_FA_EU_DE,UK_FL,AEP,2,0.0
verisk,UK_FL,HSA_FA_EU_DE,UK_FL,AEP,5,2459.4231253337
